vopt : rwll0100,mcvopt : rwll,uncnorm : rwll,uncnorm : rwll0010,random : rwll
70.94252978430612,69.55652365637997,51.021447741562696,71.43975853233887,59.08126724904774
72.10023721184842,69.96228939845508,51.151845994769175,71.57867526306185,58.84678547533605
71.80122712446874,70.67750347837327,51.1461525010074,71.45072874770959,59.283645183118296
71.92342198500677,70.98140291653361,52.37595608472849,71.99032890835272,58.715387071757675
71.86922638281696,71.5293670404866,52.935183425204336,72.11632769435468,59.155293670404866
72.0537696542076,71.38012834159545,54.220522490191904,71.87965694474012,59.09111645022961
71.60496643172677,71.67111455791003,54.42546170631753,72.12274659185086,59.010971465066945
71.19189185079303,71.71119660589103,54.897279542586034,71.8784690013838,59.47065890117243
71.57412124299542,71.10347396993636,53.25385299685982,71.62354300834087,59.737228275332455
71.60964111922141,70.81432481751825,52.62013381995134,71.97156326034063,59.40389294403893
71.31973327047803,71.05437237205271,52.5741527840084,72.17056090754949,58.973988549183005
71.67079791359357,71.46094070773583,53.269514439088184,72.60831217019724,59.26108973676607
71.36111681379593,71.56793418341356,53.05853996061346,73.15328056448976,59.53450884676506
71.18221357097235,71.71142674655555,53.845159524316436,73.22302989750297,59.26123057270598
70.90902178458731,71.6815572368171,54.50024712010037,72.59780253203057,60.383986617496106
70.60389008014356,72.32233830618793,53.72507869884575,72.85003877914139,59.87423392186383
70.1466775147704,72.33657509143583,53.77795351029936,72.95020264156395,59.48841559389566
69.56855648153781,71.86720603443032,54.04449784050124,73.14617677474298,59.61357138512075
70.37586209518595,71.99245690474561,54.647900175650705,73.54289755229601,58.96769091558881
69.97946924188274,71.55957721846248,54.544901528400885,73.71910881301802,58.86700631130712
70.06896866374164,72.06959219521097,54.42669323012113,73.64591016584416,59.52444319400193
70.3394470298385,71.87243361620585,55.909146211637314,73.15068284819175,59.92411108069471
70.72551271035002,72.09350072619708,55.5012280715095,73.19306196628317,60.21808725010836
71.26671026417046,72.18149742217085,55.52446276215534,73.28638997460192,60.09687770900187
70.91213261853161,72.33337135470134,55.76289874909699,73.68084863693396,60.38401581688909
70.46857890254289,72.87382893296021,56.21349920914953,73.71638885509186,60.56165591921158
70.83108370151251,72.58997893584177,55.82077975407405,73.91086134917074,61.05944351079443
71.27420115283418,73.18748003832641,55.291174278718195,73.73804200696567,60.930632233730286
71.46333487958266,73.03822784617607,55.34254492361275,73.90133915331442,60.803339898555905
71.69733840304183,73.09201520912548,55.30494296577947,74.17718631178707,60.22281368821293
72.34199499615967,73.25302854014099,54.441478642423135,74.06368109263188,59.71224115772743
72.43456174238392,73.06727098511004,53.727813350773395,74.16310514228353,59.99939162572815
72.94234849464246,73.35604614553944,54.41873198628105,74.18952523631718,60.367156665171066
73.33683153860193,73.37941838535012,54.60394232524183,74.5566405061751,59.99726227413762
73.64690672649151,73.33891022472338,54.475075097912466,74.5009315943572,60.91410319784022
