random : rwll,uncnormswitchK : rwll0010,vopt : rwll0100,mcvopt : rwll,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnorm : rwll0010
44.19021846542105,57.57863690955805,57.89789744135488,56.37304832996336,68.25942198640863,38.242090700396794,57.57863690955805
44.354746756060294,58.32250119723609,58.24648620708004,57.16175229755308,69.30742742468814,38.64526084543872,58.32250119723609
44.58997202627098,58.780558258331304,58.877098029676475,57.546065434200926,69.38396983702262,39.019551204086596,58.780558258331304
45.66365896116335,59.256105996913746,59.106354189629876,57.435519304300236,69.49776132450532,38.96891699797037,59.256105996913746
45.57582668187001,59.50589129608514,59.066514633219306,57.65868491068035,69.87609274040288,38.96617255796275,59.50589129608514
45.800424176542585,59.50178260572106,59.49038001049039,58.19200450022425,70.02637800363362,38.51036495906468,59.50178260572106
46.30553106090552,59.585094414206225,59.77817982789552,58.418219965335844,70.23443914008575,38.724267947821325,59.585094414206225
46.73462716747626,67.82138703277155,59.31492166297977,58.50076398549568,70.50407839023315,38.8309881639262,59.81968421932845
46.86269441868244,68.68395846319919,60.10673072537363,58.878263117084515,70.64905052225077,39.473644200507806,60.25952898605811
46.961876164050324,68.62290470941502,60.55114219468623,59.33482838572352,71.8780645406515,39.2831350488426,60.502489642327724
47.210058991668184,68.72149242838898,60.98339719029374,59.608191935778144,71.6794380587484,39.32068357355714,60.62382168704008
47.20357601696784,67.99297568095604,60.85918672981459,60.40914377808017,72.51393080589617,39.514075245357034,61.03631512129114
47.458606376670566,68.13489227775159,61.15385200164206,60.62474342795457,72.60494746924937,40.90100500220462,61.388757963236074
48.30813206528763,67.67319695000037,61.44472065743761,60.694384260420705,72.42304680669905,41.52469572224629,61.54811047506101
48.42937509502813,67.41903603466626,61.32887334651057,60.6180629466322,72.78166337235822,41.33495514672343,61.92488976737114
49.4271660876242,66.77107169736732,62.132903549517636,61.64255467960073,73.00192338393937,41.6287184789302,62.33284425151476
49.5727470388785,66.78982499353799,62.123492830969,61.36401648192918,72.50908482719822,42.231902568079185,62.52641822135048
50.09693090157142,66.49231775089899,62.09507591020017,61.64957388415427,72.83425956194834,42.393395014330565,62.157415784151986
49.92321493735555,66.68668653448485,62.54409439240968,61.88191825811945,73.36470624011677,42.68717309329765,62.435378907675464
50.35769947162352,66.05770327289315,62.29140532938001,61.987303759455656,73.55912874900217,43.00604401870225,62.64340289656745
50.51773685891101,65.93656393023856,63.261210029346024,61.83952438152873,73.74823239618654,42.842154880107046,62.85143004850457
50.63976340538116,65.69910212646256,63.33087514159945,62.34785186987296,73.62715060098986,42.94359590368957,62.804011160697314
50.69032630842685,65.86534075358088,62.90864580482316,62.45096250342122,73.7934495027826,42.71888209713226,62.70565337712496
51.530817830017256,66.38587101139656,62.955500984558775,62.371608214033195,73.75675696223703,42.946529715428305,63.30370787114825
51.7798220938189,66.28753896449479,63.18710560328442,62.41617881852049,73.45776628905953,43.212955219341595,63.608302288451306
51.977130518744914,66.43249777615583,63.96384067391982,62.279041124010675,73.93654631298041,43.27866858259395,64.32573805016384
52.25883462076516,67.19253695030716,64.04035642600815,62.36238671613649,74.30585122559455,43.38771972507755,64.56191837479471
52.26911584693637,66.83342583652026,64.28946147939206,62.251096732990185,74.3816858895892,43.8297839987227,64.74564157929551
52.2079284704165,66.9814333287715,64.28386782841416,62.73132308440917,74.59209585937381,44.16693277374816,64.79479342487417
52.294240638661854,66.68618133434708,64.43946017867326,62.30906671735411,74.80783121079642,44.35658620034214,65.42406386618514
51.8437699583346,66.84027249779508,64.15331042243241,62.73379763389191,74.64569204099632,44.39037742161126,65.40859462911712
52.29199455608525,66.25381112048844,64.10817879762475,62.968454186720194,74.94278567246793,44.53897797343431,65.42505873497412
52.599565091771716,66.38205015130548,64.24932710877268,63.47607244415383,74.72133939569045,44.29449065555573,65.40882894116574
52.74670965093027,66.57720059914386,64.2817496825602,63.61493601782225,74.99638840945552,44.13363645349412,65.36750785045734
53.53406326034063,67.51976885644768,64.65708637469587,63.79257907542579,75.24863138686132,43.94312652068127,65.38321167883211
53.99067815296649,67.70048434066561,64.61195720770382,63.86605737574039,74.96407363194672,44.4148754172401,65.37002258228848
54.178135312276645,67.31854194863061,64.48242826077039,63.94485925880868,75.036116729269,44.77029760184918,65.49065527152177
54.640844909783524,67.07117711018347,64.3057551495244,64.06168023905654,74.7994555836888,44.771398374354646,65.53677471353514
54.80245749566593,67.24276894066121,64.5579245110861,64.14884880927036,75.313269868305,44.43489765503817,65.77526688767907
54.55651446603049,67.15279625898187,64.55765502033988,64.12196327415124,75.1404782724404,43.00802189864274,65.8692924761434
54.90213969615402,67.53957753547151,64.49731587511596,64.1384187234819,75.21480602825555,43.495749501954165,66.05760603433855
54.580915955076684,67.28308228083915,64.63923718567746,64.41112285477482,75.64499327062724,44.04203386737433,66.65348672754784
54.72580448932417,67.3429040695906,64.62452095626254,64.65341565788674,75.06995559340592,44.50924630451974,66.55970557819819
54.59847465231045,66.92063781736888,64.56189976503866,64.53680680703515,75.41802586855853,44.72021351826083,66.64765684999733
54.834613337388795,66.480875979013,64.99809900387804,64.4430081362634,75.71515474108433,45.080222036347045,66.56299901148202
54.917153959044626,66.59468173280916,65.27385958375473,64.90050110638816,76.16665019124166,45.02049289402246,66.57491122280604
54.70541716093317,67.03014265291846,65.46141679593637,65.41275055509931,76.20448946071721,45.60559053441616,66.5381573744563
54.80012470819044,66.87096504368589,65.44138334841492,65.96987232618795,76.09632947295582,45.65004144266085,66.5531112412267
55.147293659604884,66.71938922938877,65.44188097881465,66.2410840570012,76.2953781576506,46.01691177588855,66.54297142335712
55.05798258621345,66.69632333371355,65.93589597353713,66.09938785597505,76.52332610927341,46.17467016463252,66.8461275236683
55.577777101837206,66.64283976152817,66.17973597761285,66.04666017763718,76.23114125806059,46.80237863487042,66.77591556150384
55.63523265628921,67.37412834688182,66.09659095229766,66.35437974799054,76.13438476688745,46.83239165646411,66.82585188170611
55.78926556250095,67.41722559352709,66.13359492631291,66.71761646210705,76.09922282550836,47.23122081793433,66.93738498273791
56.48246020942806,67.03295031976943,66.49074911977856,66.81850328134387,75.8830731325237,47.4680800906457,67.0025323001346
56.638783269961976,67.08593155893536,66.5703422053232,66.64030418250951,76.0342205323194,47.64638783269962,66.9444866920152
56.93579418854896,67.32750819397866,66.60582970212701,66.66818759078016,76.10780310116427,47.511387919299764,67.13435083156526
57.075392781639266,67.35083423322028,67.09379610336279,66.41317738672832,76.53424386682687,47.63038221113629,67.39494136792955
56.79901442618463,67.90649216331931,67.01977991893351,66.29656950348677,76.59718472664775,47.93113150870362,67.47074077735614
56.68765589827827,67.69787674149784,67.09557705177343,66.7457565249133,76.68674332299081,48.43721482022267,67.62715215671959
56.64702079926993,67.49990493935131,67.44286855013499,66.711281797787,77.12916840944523,48.53720673789878,67.84288375983877
