vopt : rwll0100,mcvopt : rwll,uncnorm : rwll,uncnorm : rwll0010,random : rwll
62.63539964273498,61.92238987495724,47.59758276006233,62.98734369655277,50.42833795750827
62.71949161561032,62.199553035255484,47.68536114447299,63.90607659212186,49.73014883621935
63.64811140756957,61.7979065471711,48.144094015339824,64.3033606227148,49.80578170015127
65.48133057650207,61.86450985161761,48.14369982972513,65.09365117976162,48.824039163220625
65.70379548616125,62.41001588737448,48.48537829434972,66.05346975697638,50.93841932026363
66.29190421892817,62.81793994678829,48.973774230330676,67.18586088939567,52.364120106423414
67.14836296741139,63.26083816676675,49.25160966636006,67.87204767805153,52.35235539608815
68.04816492839116,64.78395718673032,51.181317845957366,67.66579499498282,53.356189375741174
67.504390065908,64.88099310512592,53.19087474438794,67.10605334975332,53.252449694785895
68.0256336186581,66.15024402110288,54.72990436805376,67.1187265291229,51.848022744895324
68.29145919647269,66.47154965981223,53.66300505530427,67.41191227336653,52.85719715686647
67.63288329380283,67.26494556954327,54.56045125585356,66.86203855744085,53.40114334367208
67.63947910569168,67.55585625993021,54.74939753540667,67.9640877887839,53.25330880396524
67.26596828389411,67.2127533411382,54.0831065363154,67.79355643064572,53.66498912894741
67.99552991082628,67.11595624178013,54.25456701712774,68.40528808508374,53.70872959761595
68.23247681313669,67.28447620495666,54.22000912270032,68.65364147787746,53.71902083016573
68.6252746333787,68.32878461901034,54.64919149453774,68.67773055899771,54.54275918168756
68.53076677462026,68.0419346500631,54.57738448205082,68.6782526722316,55.30949231400812
68.01356272379634,69.07334058097722,55.43383230573907,68.9661464074747,55.473364908732904
68.70438511130033,69.40457365284028,54.972022868264204,69.28065320520618,55.69197786157402
69.90610864028585,69.2317634089786,55.04010339453377,69.49633177481279,56.952142015433154
69.99178919518907,69.36685571791324,55.8737664786291,69.59873492785135,57.29621238615111
70.07671078740697,69.69885884150746,56.16461268274882,69.24117901971368,56.908912592277225
69.94419608916462,69.96852476963781,56.18024511145577,69.53517014870906,56.71091445427729
69.15099862389854,70.02683777968691,55.210558727600336,69.3722392439805,56.421680060213944
70.48658100813503,70.39306622063408,56.051091005854175,69.20702501330494,56.75283205352391
71.39718237042781,70.28488014050133,55.74816200229607,69.20451003200814,56.45979213709524
72.03257101149565,70.39565719846725,55.44066662611763,70.05808649108936,56.49595523386655
72.25816752453869,70.0989150516624,55.10199426733674,70.02744683601085,56.10711108745733
71.74779131122364,69.56343232516765,54.52458069127017,70.73658440156319,55.97144290862643
71.65329785211937,69.6833301653678,55.211556738262686,70.63752138376735,56.43489830830641
72.20051093336578,70.63577750068428,54.43873361515769,71.11781880113135,56.20799245765031
71.87564152277548,70.36031720687636,54.8763334169689,71.61104901804246,55.71116838879892
71.93929532701753,70.15708398594911,55.65760861300771,71.55304815924332,55.83552561548638
72.01663612655014,70.64955406360961,54.74943164969853,71.6881714707157,55.81846245086336
71.81113138686132,70.68886861313868,54.3073296836983,72.10538321167883,55.751976885644766
71.60714421490431,71.01787574418906,55.630745367589476,72.43059938107803,55.537222758688856
71.58107635456743,70.76293739260025,56.7070667133016,72.71780288629694,55.5247190498639
71.4249868838249,70.4783412030384,57.20933415451995,72.82100412874381,56.36533680056571
71.52741871711427,70.44466072569116,58.02868092095258,72.8268803795736,56.20380790170017
71.4359578755275,70.51591073261605,58.375850663422426,73.04642056039235,56.34794510131924
71.12550755052693,70.72935200815122,57.75050564958864,72.89414054777438,56.362060312970485
70.66525742702242,70.64852904275622,58.00871396744048,73.10456000547474,56.34195858964513
70.53652898594805,70.33882839588783,57.54607944522173,73.43968611229394,55.84509398381897
69.99642615446616,70.36825816851822,57.53815270205534,73.92385427834934,55.61359886245257
69.72093376929512,70.83491749676831,57.99863128279218,74.2589917116569,56.10067675461942
70.26363214684926,70.93506908272438,58.47128333422047,74.03751834475207,56.142925579237925
70.44210238160416,70.6078717644554,59.38954284150014,74.21677768652857,56.06122821425313
70.84870006919783,70.68901275217289,59.79529606788992,74.17704000547499,56.040362870417546
70.61198728575123,70.62567487415023,59.57446808510638,74.48405395951515,55.62864051830335
70.80034979658568,70.66727500855481,59.778715638188665,74.34318086764762,55.911182084331394
70.82978464533399,70.87617106703979,59.338118992578174,74.67909721377296,57.19293709697043
71.49342600549036,70.88963749876429,60.00623559918785,74.80665840323034,57.267895029010745
71.03466106979361,70.52288178126568,60.60820367751061,75.15855272163161,57.73828534927225
71.10212089641904,70.14243237694009,60.506003756625425,75.04429624109322,57.84746884054114
71.30494296577947,70.82509505703422,60.44106463878327,75.02509505703422,58.87832699619772
71.83020403196983,70.92829603266945,61.41263431661077,74.89486612065491,58.862805040342515
72.35471261920334,70.75316734855284,61.67470227684071,74.73573742566427,59.373526593560356
72.91497144421545,70.77575914279413,60.39073134748321,74.87395149699233,59.006669353673466
73.35204112672629,70.52153677678409,61.50377197785484,74.88668856847356,58.775932347752025
73.51610327388875,70.40115593748811,61.723259439522415,75.14582303509638,58.63721054032473
