mcvopt : rwll : avg,mcvopt : rwll : std,random : rwll : avg,random : rwll : std,sopt : rwll0010 : avg,sopt : rwll0010 : std,sopt : rwll0100 : avg,sopt : rwll0100 : std,soptfull : rwll : avg,soptfull : rwll : std,unc : rwll : avg,unc : rwll : std,unc : rwll0010 : avg,unc : rwll0010 : std,uncnorm : rwll : avg,uncnorm : rwll : std,uncnorm : rwll0010 : avg,uncnorm : rwll0010 : std,uncnormdecaytau : rwll0010 : avg,uncnormdecaytau : rwll0010 : std,uncnormdecaytaukde : rwll0010 : avg,uncnormdecaytaukde : rwll0010 : std,uncnormkde : rwll0010 : avg,uncnormkde : rwll0010 : std,uncnormprop : rwll0010 : avg,uncnormprop : rwll0010 : std,uncnormprop++ : rwll0010 : avg,uncnormprop++ : rwll0010 : std,uncnormprop++decaytau : rwll0010 : avg,uncnormprop++decaytau : rwll0010 : std,uncnormprop++decaytaukde : rwll0010 : avg,uncnormprop++decaytaukde : rwll0010 : std,uncnormprop++kde : rwll0010 : avg,uncnormprop++kde : rwll0010 : std,uncnormprop++switchK : rwll0010 : avg,uncnormprop++switchK : rwll0010 : std,uncnormprop++switchKkde : rwll0010 : avg,uncnormprop++switchKkde : rwll0010 : std,uncnormpropdecaytau : rwll0010 : avg,uncnormpropdecaytau : rwll0010 : std,uncnormpropswitchK : rwll0010 : avg,uncnormpropswitchK : rwll0010 : std,uncnormswitchK : rwll0010 : avg,uncnormswitchK : rwll0010 : std,vopt : rwll0100 : avg,vopt : rwll0100 : std,voptfull : rwll : avg,voptfull : rwll : std
86.30931458699474,4.2643596379248425,70.55524597425236,10.575664720012947,63.33404775172532,9.467332906395676,66.6928143798134,11.828504460274116,72.15068512723792,10.185913016548762,85.20553817137468,6.268746934663393,89.31844485404432,2.6376486518040316,83.14286939002957,4.790072114869906,89.40046008544445,0.7181635727021528,89.86097418091931,0.4784884048254365,90.36120993898867,1.067737606599064,89.42646491491277,2.823706313502468,69.89812393730264,12.664947778474717,86.91071198936946,3.9071469514516717,89.77424378813208,2.0912389029329534,87.53525654764456,4.392715432462909,84.11019189278008,6.928536316367677,84.38610027576549,4.982946961586833,81.88535013645391,9.124543322079083,81.24994641862061,6.374534199256855,72.44888336405333,9.905979855225336,89.40046008544445,0.7181635727021528,82.34272079100404,4.849936786014056,73.57680712132253,10.133354005840602
85.66856228388534,4.377071274140632,69.15511673763324,9.887520327723097,66.79893121481439,8.037589239111863,70.3142056982825,10.914671912332343,74.60777869859685,8.667997771265012,85.56311262252449,5.164469449249515,88.34966993398679,2.3441998790827925,82.49721372845997,5.838143930514489,89.48732603663589,1.1866726058534183,89.7619523904781,1.606191566267565,89.76152373331809,1.4824104232827942,89.10953619295287,1.6387119389394393,70.71971537164578,14.289335110219827,86.57731546309263,2.873877788482302,90.10716429000085,2.0317615046812487,88.10647843854485,2.1294984965003056,84.50147172291602,6.967641216715441,85.00828737176006,5.389431292315961,83.33052324750665,7.54618320749873,85.35307061412281,4.854843388652091,74.6616466150373,9.478005972834938,89.48732603663589,1.1866726058534183,81.80721858657446,5.653095139331892,76.58431686337268,10.387173153093336
86.63013502893477,3.3905423515970776,69.05008216046295,8.129391471846489,68.46081303136387,7.635246018581328,71.5517610916625,10.53621475176538,75.99785668357505,7.67919549255247,86.78974065871259,4.682592616103057,87.73751518182468,2.529698463365094,85.29742087590198,6.0849040169616755,88.47138672572694,1.9018306380589902,90.57126527112953,1.7806605037676877,88.71000928770452,2.205987696168391,88.25605486890048,2.7832029455227656,74.51282417660929,10.487832187452364,87.11781095949132,4.248139001385258,89.42516253482889,1.4767803477333745,87.75609059084088,2.3960517627012576,85.23497892405516,7.318006026459443,88.2446238479674,2.893127800830529,85.64235193255698,8.064051163271762,85.62606272772737,3.911633741937607,76.45281131671072,10.254496392597057,88.47138672572694,1.9018306380589902,81.53018503965134,6.045176883707549,78.88076016289203,6.250882284175769
88.94304412437127,2.3411680796923977,71.46462048468221,6.366393888438025,65.68487082761774,8.481225223526737,70.1850422953818,11.896123649642181,80.32064471879286,8.365192334882192,88.75142889803384,5.11108121416378,86.9160093735711,3.1130754527098667,85.44467306812986,7.130751657004912,88.50965935070873,2.55309574864679,89.48131001371743,1.813363619583392,89.6796410608139,1.765503783692189,89.71064814814814,1.9915150637554697,77.31095679012347,9.542870096816522,86.80355509830818,4.108720512570232,90.69501600365797,1.2871770142213177,87.56258573388203,2.91482792441541,86.08510516689527,6.492607533507513,88.63783150434384,2.924560205827189,84.26954732510288,6.188880595413504,85.51697530864197,3.8171292165865127,80.41566643804296,5.351659245716008,88.50965935070873,2.55309574864679,81.25114311842708,4.88688249016554,81.92629743941471,6.7182116718187554
88.52192675364016,3.2778986296611774,72.02063358244145,7.209543152020667,68.65181544089278,8.403725167316763,68.8242858980038,10.377215574535798,81.38690824914623,7.287099882198068,89.05162682365717,3.8706457982922498,89.11392766814797,2.6556332518653964,86.5404455367732,5.962229599383538,90.35551491076406,2.3662832824894777,89.39713930525986,2.490985532691819,91.18957461097696,2.0728042756924685,90.28335452895702,2.033459001313474,78.0346655616364,10.476812859197944,86.47328636954688,2.9651092321247465,90.15318005801409,2.2123929620167715,90.13231784862037,2.6160431284477172,85.63994112855978,5.911532110618048,89.3104039552463,3.4213485498162113,84.69985567923638,7.0459586697617045,87.13387536973265,3.520840534920902,81.16828372604775,5.8059202893174415,90.35551491076406,2.3662832824894777,79.0276209936699,5.935134442597499,82.08007659002901,6.563408691365135
88.39201508959448,3.522689314047221,72.74313394872969,9.539807311843157,70.46369066331343,5.084601453626202,72.64125060729903,7.105176005360341,83.14437998342432,5.092854020130816,90.51541825040725,3.0755176645329665,90.32994198508189,1.8871067964422261,85.32122545797492,5.354644354411484,90.92923894715784,1.6790639101685572,90.37795433111373,1.5262441219187977,91.4147923751822,0.8272592146068584,91.47852304878397,0.909684358408735,80.25820925380813,8.41846673961223,87.4406275899517,3.3963722973075434,90.59772512931899,1.009611487656493,90.09788231259468,2.55605468428444,87.69183504329683,4.938672849718177,90.0611585836358,2.7808809280817184,87.41962218856277,5.3222882572678625,87.64310822783001,2.952456826102378,81.09471006830329,6.495241470093941,90.92923894715784,1.6790639101685572,80.1446086136435,4.671910939331704,81.90220342373752,5.922335737312161
89.09518297823695,3.2995576637566066,71.76733684857318,10.557374334889118,69.73421357225531,5.640396245322213,72.33992083565538,8.141250673278224,85.21641588431146,4.762644311564624,90.10702905074236,3.1965563012733202,91.71103585258855,2.026632668890959,86.02506394592818,6.13563329996667,91.6703105128535,1.7277703650861127,92.05627241679885,1.792039772819508,91.69331675740558,2.2137323158937474,91.71403666709534,1.8836775494477669,82.40322373215588,7.171537337742924,86.5970763492948,3.5153543544801433,91.15331304211142,1.0536545438431288,91.41809919835384,1.9744034536040957,89.77893999799947,4.6154129832330195,90.10902959374687,3.169597452680198,90.09888398279533,4.436614816339837,88.50916677383861,2.5969917439598382,80.22363212872067,4.72706147722923,91.6703105128535,1.7277703650861127,82.29105042797332,4.300801965321844,82.51425386890728,5.594432958639345
89.31909116890542,3.7071644809317297,71.61160331523293,9.847523372649707,70.69691340382967,8.665902311521663,71.51614747070593,7.928803387063185,85.71491854815662,5.360944857465482,91.96084595598741,1.956058997930334,93.50957416404688,1.628010687453522,87.21377536438982,4.69212191710167,92.79065447270649,1.9589544468700646,92.67104887110604,2.1463220802222245,92.66719062589311,2.0863106924874573,93.31623320948843,1.656995114942211,83.63418119462703,6.325755131050659,87.26250357244928,3.6946797514816416,92.56201771934839,2.3168567140109833,92.11060302943699,1.746266292718983,91.09931408973995,2.814695400185491,90.78765361531869,3.1007794045299706,92.21706201771934,2.7762999666299577,89.97685052872251,2.4600719522598014,82.1188911117462,4.6648810387493995,92.79065447270649,1.9589544468700646,80.68162332094883,4.205091441413206,83.51743355244355,5.44433622338602
89.70362537332628,3.3285692388447465,73.16209148458823,9.499460929846817,69.14745852327128,7.795642151122903,71.4532931307964,7.61952063888636,84.94991354549222,4.332515752619232,91.5444633390017,2.9460156890756597,94.29400248646023,1.8572242491882645,87.4182254676403,3.814192489323016,93.99505565955502,1.7372825150377922,93.45132111061889,1.791650026939235,93.3688678031981,2.2234699415325454,94.11737807056402,1.2525383316319856,82.153788993841,6.274580657639758,88.45596536103689,2.7819685686596825,93.0449134740422,2.4018554456189007,92.6166421354978,1.48263095732909,90.3858300347247,2.2471234396843727,90.67605996084541,2.788899547965405,91.63577644721985,2.879184893115464,89.90282799125453,2.4287372492400046,82.2043755983938,3.369618894678555,93.99505565955502,1.7372825150377922,81.50173623515627,4.245335211707213,83.46018091141629,5.0733304839090065
90.06330561033468,3.030440442445318,73.46823287318873,8.807857741750867,67.5780959730201,7.663991745412542,70.87656120495014,9.050922238122645,86.18823058675582,5.078908983955439,92.14253050958872,2.3973753393348183,94.6883306181943,1.2378058534829972,88.5696933321901,3.1882936401764823,93.93995255651775,1.8673307446501703,94.32607390894279,1.8383566249225223,93.79619308925662,2.081217114210968,94.6290262653977,1.168452919982813,82.88404927262853,5.980384659183529,90.04058418360057,3.1410325602497897,92.9943696590357,2.5075741662173834,93.32333018948813,1.4063075084863312,92.7697276286833,1.6475408644529044,91.26768412929779,3.3285314661183443,91.66052187830459,2.8885973951720243,89.89468118551545,2.4709745721760776,83.99396953328188,4.602081109382572,93.93995255651775,1.8673307446501703,81.84772357026495,4.602508145800497,84.7413472805739,5.540905663059918
91.12122554553642,1.7831455556541738,74.50976749503408,9.21056875816971,68.27028880918016,8.33568861879282,72.65230004144219,9.09346781342398,86.58359175157554,4.949948213243827,93.16361090072454,1.8205283640135073,94.90189633736799,0.7614346144894563,88.63755233862557,2.7678129060322507,94.28483644626091,1.5037033007600378,94.16608314160366,1.275215854059642,94.32099118281721,1.0734219158231297,94.50219357788987,1.2499888925251292,82.38749874958916,7.184519334874861,90.44500335824628,2.5969829136460962,93.35067236377667,2.0705363724541956,93.81596810380555,1.5205956470297344,91.9789359360933,2.0701584343922836,91.158094802578,3.4791068866766808,91.62110407705389,3.638602166205203,90.67250668076653,3.084467961343298,84.86059705331752,4.661195859770318,94.28483644626091,1.5037033007600378,81.06677908455636,5.18229536271622,85.30217071323436,5.68874676677233
91.31716588544646,2.1199720395229935,78.03146793186235,9.030167905229803,69.69160855150338,7.993623235551079,74.5354121413056,6.967256513443539,86.48479478678404,4.14926099827692,93.34000228649822,2.9243763722893807,94.46610266377044,0.6009906429922264,89.16957242483139,2.8416306397389426,94.3010460729393,0.8326905292343889,94.26446210129188,1.456586308327605,94.24831370755687,0.94114316195286,94.14656453641248,1.05298398598872,82.46227277923859,8.23411741257241,91.65113753286842,2.1341483220168307,93.48190808277123,1.6938100429680687,93.5749399794215,1.7285210876460246,90.83514347776381,2.8580126593623256,91.89807934148851,4.43319610887957,92.4113981936664,2.2678975395504404,90.73953927060707,2.892940608087329,85.3959929118555,5.090596268067396,94.3010460729393,0.8326905292343889,81.68386303875616,5.239633413617082,85.35197782096718,5.068244931960982
91.79364058592355,1.117120704508657,78.62365130403715,7.520852709431964,69.90067881386209,8.086022006597458,73.83794212218649,7.735104935430077,86.55834226509468,4.830918263438816,93.71389782065025,2.7767532625171776,94.09574848160058,0.5144111951453207,89.26688102893893,3.174307670121542,94.07145409074668,0.7090447427449699,94.05373347624152,1.618116397766412,94.02543765630581,1.00947208690055,93.99685602000716,1.1991364196898655,83.23958556627367,7.772788510003969,91.84408717399072,1.9896300354860872,94.01543408360128,1.172857475339647,93.2411575562701,1.9578172859956895,90.77756341550554,2.494172049516392,92.82329403358342,4.029211287990459,93.39692747409791,1.8687750783698271,90.68967488388711,3.5123835770915597,88.20521614862452,3.687005946113268,94.49431939978564,0.952953974186063,81.00793140407288,4.913505583651945,84.43301178992498,5.056248867825891
91.6729070797725,1.3957527016402105,80.77971818103867,6.607509263921547,69.66616171720923,7.212095856994281,74.9325463743676,8.145557016170706,86.40880898619487,4.4002211097989985,93.81427387315289,3.3144837778094534,93.87072341155287,0.9437035157678578,89.02706719638722,3.2266061197564,93.98347957812902,0.7079184551659333,94.00491611169863,1.1047074922928044,93.86157715722983,0.8421286243860574,93.82313430702833,0.6631692847322832,84.20470460456741,6.144617985478839,92.1963872295424,2.3577928187262813,94.2991682624975,1.604185111481749,93.15860176637037,2.1006937447186895,91.53657072626977,2.1495177831213645,93.08486009089088,3.2779496443848655,93.39654728899305,2.334335863575462,90.52719581558867,3.944722059214199,91.02666704776058,2.668429174031401,94.3872009603567,0.9048213286831619,82.2248263640781,4.007902537880815,86.32863635064453,4.40527440671171
92.20442170551499,1.5659039627800146,81.58489703171225,6.090660444461832,71.75024652365911,8.374614381860564,75.3217669672588,8.272469322407467,88.6371886299001,3.9155152887941025,94.60191788261187,1.9506702227692685,94.00583082045932,0.9355133548918071,89.23356151658497,2.0678945850720982,93.89121518299916,0.4968972356999148,93.77216926528804,1.4391378453076522,94.03584239635288,0.7001312759460526,93.84705529275577,0.7442774777793292,84.86659139953981,6.8646616349702905,92.82923413316567,2.1088556644906604,94.42384919897674,1.2524185242708377,93.68542151972903,1.9470064457708791,92.1119574693096,2.264219722086232,93.32928415245881,1.9370005117911342,94.03026881797264,2.032343855606831,90.82574707387136,2.9643720073221123,91.89187257942349,2.1671059075792396,94.54246637988938,0.8423518105703125,80.51105426378747,4.141188836506695,86.12021779829362,4.7083356690469715
92.19745040873491,2.079167854124508,82.06911335962957,6.4204088646934325,72.92860001143313,7.421888947650584,74.83450523066368,6.512657848279085,88.47381809866803,3.0314370192463365,94.6197050248671,1.0887570057956004,94.31858457668783,1.0386223411407067,88.83582004230263,3.644440171674485,94.36188761218773,0.7196374620208115,94.26341965357571,1.0638113377539447,93.96387126279083,1.0298241257057568,94.21168467386954,0.8013430470301717,86.11115874921397,6.213155838046025,93.51883610587092,2.0813528842311655,94.70831189618704,1.12091019488064,94.1465157491568,1.3067812423978304,92.56516892471275,2.4060044736349613,93.34333733493398,2.1220257843312305,93.92599897101698,1.415014257546418,90.84762476419141,2.117453955404334,92.43540273252158,1.9361222739998671,94.54624707025667,0.9868748768749234,78.55556508317613,4.1437576038234925,87.09769622134567,4.104066046496193
92.36640894084692,1.919358938103685,82.4867445084392,5.236360271665947,73.26621028711894,7.783890967583047,75.83684669363022,5.001344863470722,88.94213316945591,2.767967645159649,94.71109459633277,1.9662337931902547,94.7255291477898,1.1118642648973622,88.63129010590102,2.887770406509035,94.34108416343915,1.0457495568172983,94.28920552800444,1.0645546208386665,93.82401280530506,1.3043132508023685,94.23261065298482,0.9359703562058845,86.4596761515485,6.393111080608104,93.51502765431391,1.562468354274438,94.97491818038903,0.8835607231627329,94.4434122707979,1.3003759226250853,92.63795000786041,2.1805319638837397,93.40083748981722,1.9004054518343505,93.35453259207387,2.080871047852749,90.23181032141888,1.827874703281501,93.30093896042646,1.8060121859710252,94.4043961069586,1.1333634376846038,78.55154278200969,5.615249563842117,87.32789298423633,4.091604867411201
92.03472916964414,2.141734824642472,82.207946262684,7.149414850533495,74.25911104759183,8.478254363489024,74.82192368157781,4.933537666197769,88.84321852222381,2.7094436641802155,95.21795055023581,1.2118530883112784,94.80020008575104,0.9773624687785608,88.44590538802345,2.157767707412564,94.88266399885666,0.8848359724727963,94.52851221952265,1.2394934500360943,94.34943547234529,0.9895426521727775,94.56467057310276,0.7855028035173854,87.88266399885666,5.615076648832001,93.18993854509077,1.7746431932911784,95.16507074460483,0.7889804708440308,94.32128054880663,1.6970648087890405,92.14391882235245,2.198640276907027,93.81592110904674,1.8827416297290047,93.67085893954552,1.7005819057049754,91.0360154351865,1.990154662269557,93.31470630270115,2.3535122254866163,94.25410890381593,1.1042565796793786,78.437187366014,5.608317032944193,87.13562955552378,4.533976275569582
92.01975160428188,2.865119753377469,81.60085180579972,8.63998581066767,74.75667795738113,8.58568833621774,75.93920164644342,4.885719943320093,89.4540439337421,2.9129051953676077,95.56660806928784,0.8406526115300161,94.7050836799154,1.1841126416087386,88.87035687232918,2.5151159355090247,95.17614943760807,1.0164177072698852,94.9100315854164,1.2632996303788129,94.6066114993783,0.9896232591808418,94.60875530592119,1.0081964154718852,89.25967214051937,5.13832212240675,93.86485443553575,1.504128519335668,95.09239806199889,0.5827260016521315,94.38579942545985,1.7212796213025696,92.41349740599408,2.5213490778167875,93.98762309022567,1.9617546451675496,94.05693950177934,1.5564880730156225,90.68916234332347,1.7021273200015887,93.69092026468866,2.0040787704977503,94.29504494847717,0.8978184107385403,77.03983192556703,7.3532530253810835,87.1391616287213,5.035395362335806
92.55002286759661,2.0577376946686208,82.63834895952436,8.01020240350838,74.70472215870112,7.280110311952482,76.72979076149096,2.2971580207875184,89.14946832837867,3.190934996041374,95.47364509490053,0.5656069296731473,95.16864852504003,1.2287733333904827,89.40444203064258,2.129893219937979,94.87422821861423,1.2106165365663808,94.85536245140636,0.9996603846019314,95.07932197576035,1.225607623794694,94.98199176766522,0.8968742562063822,89.16533272353075,5.6712543238376725,93.64566659044132,1.5554582407688187,95.118053967528,0.5356439349662314,94.67642350788933,1.7212941352198896,92.52415389892522,2.3528948831747685,93.7298479304825,1.8902722436323856,94.51191973473587,1.1279485946802823,90.25997598902356,2.6351075560655253,93.7948776583581,1.4955817116312415,94.47261605305282,0.831846693120164,75.26626457809284,6.093425894713134,87.46884289961126,4.458746541333324
92.51247016450613,2.2274849549842806,83.60341303757487,8.376686786195178,75.35152286077724,7.638779706340093,75.3638143696314,2.899327459892413,89.83106321551588,3.3361234403191338,95.4930181371218,0.7886961022717777,95.46686294967628,0.9282614949005462,90.56326553946862,2.9435490471839048,95.25361956350851,0.7335541580766101,95.0925436277102,0.707926436379822,95.40955021653066,1.0719923757645125,94.96491202995696,0.9351914047097045,89.39700144353765,5.246376231334945,93.86296396872811,1.765719578237503,95.3003558820587,0.6404663900666479,94.62775308359656,1.5764203871520204,92.71742392842341,1.7280557249549409,93.95443566252662,1.7730355132061202,94.62417997055755,1.0210614346844937,91.5087112495891,2.7558711621168577,94.06605971386512,1.717152661145606,94.58859176468907,0.807904369840292,73.87511255306072,5.462311302124871,88.13011848442837,4.171772688423795
